algorithm,trial,training_condition,parameter_source,teacher_weight,epoch,bit_index,bit_value,rail,hidden_neuron,weight
AES,0,teacher_weight_sweep,ES,0.0,2,6,0,12,24,771.8488934761781
AES,0,teacher_weight_sweep,ES,0.0,2,6,0,12,25,771.8488934761781
AES,0,teacher_weight_sweep,ES,0.0,2,6,1,13,26,770.3870933078111
AES,0,teacher_weight_sweep,ES,0.0,2,6,1,13,27,770.3870933078111
AES,0,teacher_weight_sweep,ES,0.0,2,7,0,14,28,771.3717186696033
AES,0,teacher_weight_sweep,ES,0.0,2,7,0,14,29,771.3717186696033
AES,0,teacher_weight_sweep,ES,0.0,2,7,1,15,30,770.7944741665876
AES,0,teacher_weight_sweep,ES,0.0,2,7,1,15,31,770.7944741665876
AES,0,teacher_weight_sweep,ES,0.0,3,0,0,0,0,775.6592212078378
AES,0,teacher_weight_sweep,ES,0.0,3,0,0,0,1,775.6592212078378
AES,0,teacher_weight_sweep,ES,0.0,3,0,1,1,2,776.1057998079324
AES,0,teacher_weight_sweep,ES,0.0,3,0,1,1,3,776.1057998079324
AES,0,teacher_weight_sweep,ES,0.0,3,1,0,2,4,775.8202411893903
AES,0,teacher_weight_sweep,ES,0.0,3,1,0,2,5,775.8202411893903
AES,0,teacher_weight_sweep,ES,0.0,3,1,1,3,6,775.6080224401929
AES,0,teacher_weight_sweep,ES,0.0,3,1,1,3,7,775.6080224401929
AES,0,teacher_weight_sweep,ES,0.0,3,2,0,4,8,773.4473419922002
AES,0,teacher_weight_sweep,ES,0.0,3,2,0,4,9,773.4473419922002
AES,0,teacher_weight_sweep,ES,0.0,3,2,1,5,10,777.4423708566756
AES,0,teacher_weight_sweep,ES,0.0,3,2,1,5,11,777.4423708566756
AES,0,teacher_weight_sweep,ES,0.0,3,3,0,6,12,772.7398237168063
AES,0,teacher_weight_sweep,ES,0.0,3,3,0,6,13,772.7398237168063
AES,0,teacher_weight_sweep,ES,0.0,3,3,1,7,14,778.7152416356196
AES,0,teacher_weight_sweep,ES,0.0,3,3,1,7,15,778.7152416356196
AES,0,teacher_weight_sweep,ES,0.0,3,4,0,8,16,775.6457396430532
AES,0,teacher_weight_sweep,ES,0.0,3,4,0,8,17,775.6457396430532
AES,0,teacher_weight_sweep,ES,0.0,3,4,1,9,18,774.0419446601346
AES,0,teacher_weight_sweep,ES,0.0,3,4,1,9,19,774.0419446601346
AES,0,teacher_weight_sweep,ES,0.0,3,5,0,10,20,777.061283160153
AES,0,teacher_weight_sweep,ES,0.0,3,5,0,10,21,777.061283160153
AES,0,teacher_weight_sweep,ES,0.0,3,5,1,11,22,775.887234727045
AES,0,teacher_weight_sweep,ES,0.0,3,5,1,11,23,775.887234727045
AES,0,teacher_weight_sweep,ES,0.0,3,6,0,12,24,776.3170944197112
AES,0,teacher_weight_sweep,ES,0.0,3,6,0,12,25,776.3170944197112
AES,0,teacher_weight_sweep,ES,0.0,3,6,1,13,26,773.8508212947398
AES,0,teacher_weight_sweep,ES,0.0,3,6,1,13,27,773.8508212947398
AES,0,teacher_weight_sweep,ES,0.0,3,7,0,14,28,775.5604428250555
AES,0,teacher_weight_sweep,ES,0.0,3,7,0,14,29,775.5604428250555
AES,0,teacher_weight_sweep,ES,0.0,3,7,1,15,30,774.4693445436557
AES,0,teacher_weight_sweep,ES,0.0,3,7,1,15,31,774.4693445436557
AES,0,teacher_weight_sweep,ES,0.0,4,0,0,0,0,779.8160671924587
AES,0,teacher_weight_sweep,ES,0.0,4,0,0,0,1,779.8160671924587
AES,0,teacher_weight_sweep,ES,0.0,4,0,1,1,2,780.6080061014933
AES,0,teacher_weight_sweep,ES,0.0,4,0,1,1,3,780.6080061014933
AES,0,teacher_weight_sweep,ES,0.0,4,1,0,2,4,780.2958765570864
AES,0,teacher_weight_sweep,ES,0.0,4,1,0,2,5,780.2958765570864
AES,0,teacher_weight_sweep,ES,0.0,4,1,1,3,6,779.7144796389962
AES,0,teacher_weight_sweep,ES,0.0,4,1,1,3,7,779.7144796389962
AES,0,teacher_weight_sweep,ES,0.0,4,2,0,4,8,776.9020927476286
AES,0,teacher_weight_sweep,ES,0.0,4,2,0,4,9,776.9020927476286
AES,0,teacher_weight_sweep,ES,0.0,4,2,1,5,10,782.3853673727184
AES,0,teacher_weight_sweep,ES,0.0,4,2,1,5,11,782.3853673727184
AES,0,teacher_weight_sweep,ES,0.0,4,3,0,6,12,775.8759749383173
AES,0,teacher_weight_sweep,ES,0.0,4,3,0,6,13,775.8759749383173
AES,0,teacher_weight_sweep,ES,0.0,4,3,1,7,14,784.5392984255811
AES,0,teacher_weight_sweep,ES,0.0,4,3,1,7,15,784.5392984255811
AES,0,teacher_weight_sweep,ES,0.0,4,4,0,8,16,779.8717308146893
AES,0,teacher_weight_sweep,ES,0.0,4,4,0,8,17,779.8717308146893
AES,0,teacher_weight_sweep,ES,0.0,4,4,1,9,18,777.5852820357148
AES,0,teacher_weight_sweep,ES,0.0,4,4,1,9,19,777.5852820357148
AES,0,teacher_weight_sweep,ES,0.0,4,5,0,10,20,781.8069238771543
AES,0,teacher_weight_sweep,ES,0.0,4,5,0,10,21,781.8069238771543
AES,0,teacher_weight_sweep,ES,0.0,4,5,1,11,22,780.2317038661072
AES,0,teacher_weight_sweep,ES,0.0,4,5,1,11,23,780.2317038661072
AES,0,teacher_weight_sweep,ES,0.0,4,6,0,12,24,780.9960119404608
AES,0,teacher_weight_sweep,ES,0.0,4,6,0,12,25,780.9960119404608
AES,0,teacher_weight_sweep,ES,0.0,4,6,1,13,26,777.315295922273
AES,0,teacher_weight_sweep,ES,0.0,4,6,1,13,27,777.315295922273
AES,0,teacher_weight_sweep,ES,0.0,4,7,0,14,28,779.8703437760823
AES,0,teacher_weight_sweep,ES,0.0,4,7,0,14,29,779.8703437760823
AES,0,teacher_weight_sweep,ES,0.0,4,7,1,15,30,778.1445840139127
AES,0,teacher_weight_sweep,ES,0.0,4,7,1,15,31,778.1445840139127
AES,0,teacher_weight_sweep,ES,0.0,5,0,0,0,0,784.0891054889
AES,0,teacher_weight_sweep,ES,0.0,5,0,0,0,1,784.0891054889
AES,0,teacher_weight_sweep,ES,0.0,5,0,1,1,2,785.2576919199363
AES,0,teacher_weight_sweep,ES,0.0,5,0,1,1,3,785.2576919199363
AES,0,teacher_weight_sweep,ES,0.0,5,1,0,2,4,785.095542368386
AES,0,teacher_weight_sweep,ES,0.0,5,1,0,2,5,785.095542368386
AES,0,teacher_weight_sweep,ES,0.0,5,1,1,3,6,784.0060301029911
AES,0,teacher_weight_sweep,ES,0.0,5,1,1,3,7,784.0060301029911
AES,0,teacher_weight_sweep,ES,0.0,5,2,0,4,8,780.460488446555
AES,0,teacher_weight_sweep,ES,0.0,5,2,0,4,9,780.460488446555
AES,0,teacher_weight_sweep,ES,0.0,5,2,1,5,10,787.4960072384754
AES,0,teacher_weight_sweep,ES,0.0,5,2,1,5,11,787.4960072384754
AES,0,teacher_weight_sweep,ES,0.0,5,3,0,6,12,779.0645520867032
AES,0,teacher_weight_sweep,ES,0.0,5,3,0,6,13,779.0645520867032
AES,0,teacher_weight_sweep,ES,0.0,5,3,1,7,14,790.4591721237889
AES,0,teacher_weight_sweep,ES,0.0,5,3,1,7,15,790.4591721237889
AES,0,teacher_weight_sweep,ES,0.0,5,4,0,8,16,784.2576836180251
AES,0,teacher_weight_sweep,ES,0.0,5,4,0,8,17,784.2576836180251
AES,0,teacher_weight_sweep,ES,0.0,5,4,1,9,18,781.3022172766103
AES,0,teacher_weight_sweep,ES,0.0,5,4,1,9,19,781.3022172766103
AES,0,teacher_weight_sweep,ES,0.0,5,5,0,10,20,786.7088623398636
AES,0,teacher_weight_sweep,ES,0.0,5,5,0,10,21,786.7088623398636
AES,0,teacher_weight_sweep,ES,0.0,5,5,1,11,22,784.9941712432155
AES,0,teacher_weight_sweep,ES,0.0,5,5,1,11,23,784.9941712432155
AES,0,teacher_weight_sweep,ES,0.0,5,6,0,12,24,785.7278841639954
AES,0,teacher_weight_sweep,ES,0.0,5,6,0,12,25,785.7278841639954
AES,0,teacher_weight_sweep,ES,0.0,5,6,1,13,26,780.8198840975896
AES,0,teacher_weight_sweep,ES,0.0,5,6,1,13,27,780.8198840975896
AES,0,teacher_weight_sweep,ES,0.0,5,7,0,14,28,784.2495223442203
AES,0,teacher_weight_sweep,ES,0.0,5,7,0,14,29,784.2495223442203
AES,0,teacher_weight_sweep,ES,0.0,5,7,1,15,30,782.0888386396745
AES,0,teacher_weight_sweep,ES,0.0,5,7,1,15,31,782.0888386396745
AES,0,teacher_weight_sweep,ES,300.0,0,0,0,0,0,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,0,0,0,1,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,0,1,1,2,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,0,1,1,3,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,1,0,2,4,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,1,0,2,5,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,1,1,3,6,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,1,1,3,7,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,2,0,4,8,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,2,0,4,9,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,2,1,5,10,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,2,1,5,11,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,3,0,6,12,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,3,0,6,13,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,3,1,7,14,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,3,1,7,15,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,4,0,8,16,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,4,0,8,17,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,4,1,9,18,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,4,1,9,19,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,5,0,10,20,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,5,0,10,21,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,5,1,11,22,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,5,1,11,23,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,6,0,12,24,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,6,0,12,25,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,6,1,13,26,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,6,1,13,27,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,7,0,14,28,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,7,0,14,29,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,7,1,15,30,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,0,7,1,15,31,763.7466297241599
AES,0,teacher_weight_sweep,ES,300.0,1,0,0,0,0,770.4807004545199
AES,0,teacher_weight_sweep,ES,300.0,1,0,0,0,1,770.4807004545199
AES,0,teacher_weight_sweep,ES,300.0,1,0,1,1,2,770.457753942702
AES,0,teacher_weight_sweep,ES,300.0,1,0,1,1,3,770.457753942702
AES,0,teacher_weight_sweep,ES,300.0,1,1,0,2,4,770.4340867975815
AES,0,teacher_weight_sweep,ES,300.0,1,1,0,2,5,770.4340867975815
AES,0,teacher_weight_sweep,ES,300.0,1,1,1,3,6,770.4714069433403
AES,0,teacher_weight_sweep,ES,300.0,1,1,1,3,7,770.4714069433403
AES,0,teacher_weight_sweep,ES,300.0,1,2,0,4,8,768.8937215651764
AES,0,teacher_weight_sweep,ES,300.0,1,2,0,4,9,768.8937215651764
AES,0,teacher_weight_sweep,ES,300.0,1,2,1,5,10,771.5521057975603
AES,0,teacher_weight_sweep,ES,300.0,1,2,1,5,11,771.5521057975603
AES,0,teacher_weight_sweep,ES,300.0,1,3,0,6,12,768.7427422138431
AES,0,teacher_weight_sweep,ES,300.0,1,3,0,6,13,768.7427422138431
AES,0,teacher_weight_sweep,ES,300.0,1,3,1,7,14,772.1010385888811
AES,0,teacher_weight_sweep,ES,300.0,1,3,1,7,15,772.1010385888811
AES,0,teacher_weight_sweep,ES,300.0,1,4,0,8,16,770.0496405471249
AES,0,teacher_weight_sweep,ES,300.0,1,4,0,8,17,770.0496405471249
AES,0,teacher_weight_sweep,ES,300.0,1,4,1,9,18,769.2572170173851
AES,0,teacher_weight_sweep,ES,300.0,1,4,1,9,19,769.2572170173851
AES,0,teacher_weight_sweep,ES,300.0,1,5,0,10,20,771.2993990633023
AES,0,teacher_weight_sweep,ES,300.0,1,5,0,10,21,771.2993990633023
AES,0,teacher_weight_sweep,ES,300.0,1,5,1,11,22,770.534338292231
AES,0,teacher_weight_sweep,ES,300.0,1,5,1,11,23,770.534338292231
AES,0,teacher_weight_sweep,ES,300.0,1,6,0,12,24,770.6153232134719
AES,0,teacher_weight_sweep,ES,300.0,1,6,0,12,25,770.6153232134719
AES,0,teacher_weight_sweep,ES,300.0,1,6,1,13,26,769.3242894753109
AES,0,teacher_weight_sweep,ES,300.0,1,6,1,13,27,769.3242894753109
AES,0,teacher_weight_sweep,ES,300.0,1,7,0,14,28,770.1307427084045
AES,0,teacher_weight_sweep,ES,300.0,1,7,0,14,29,770.1307427084045
AES,0,teacher_weight_sweep,ES,300.0,1,7,1,15,30,769.6633847092527
AES,0,teacher_weight_sweep,ES,300.0,1,7,1,15,31,769.6633847092527
AES,0,teacher_weight_sweep,ES,300.0,2,0,0,0,0,777.6306242580113
AES,0,teacher_weight_sweep,ES,300.0,2,0,0,0,1,777.6306242580113
AES,0,teacher_weight_sweep,ES,300.0,2,0,1,1,2,778.0538779511094
AES,0,teacher_weight_sweep,ES,300.0,2,0,1,1,3,778.0538779511094
AES,0,teacher_weight_sweep,ES,300.0,2,1,0,2,4,778.0968275624103
AES,0,teacher_weight_sweep,ES,300.0,2,1,0,2,5,778.0968275624103
AES,0,teacher_weight_sweep,ES,300.0,2,1,1,3,6,777.4599736584082
AES,0,teacher_weight_sweep,ES,300.0,2,1,1,3,7,777.4599736584082
AES,0,teacher_weight_sweep,ES,300.0,2,2,0,4,8,774.6785832846504
AES,0,teacher_weight_sweep,ES,300.0,2,2,0,4,9,774.6785832846504
AES,0,teacher_weight_sweep,ES,300.0,2,2,1,5,10,779.7721433152353
AES,0,teacher_weight_sweep,ES,300.0,2,2,1,5,11,779.7721433152353
AES,0,teacher_weight_sweep,ES,300.0,2,3,0,6,12,774.1694111910267
AES,0,teacher_weight_sweep,ES,300.0,2,3,0,6,13,774.1694111910267
AES,0,teacher_weight_sweep,ES,300.0,2,3,1,7,14,781.4596715118267
AES,0,teacher_weight_sweep,ES,300.0,2,3,1,7,15,781.4596715118267
AES,0,teacher_weight_sweep,ES,300.0,2,4,0,8,16,777.1696204007047
AES,0,teacher_weight_sweep,ES,300.0,2,4,0,8,17,777.1696204007047
AES,0,teacher_weight_sweep,ES,300.0,2,4,1,9,18,775.1219952871409
AES,0,teacher_weight_sweep,ES,300.0,2,4,1,9,19,775.1219952871409
AES,0,teacher_weight_sweep,ES,300.0,2,5,0,10,20,779.372955051038
AES,0,teacher_weight_sweep,ES,300.0,2,5,0,10,21,779.372955051038
AES,0,teacher_weight_sweep,ES,300.0,2,5,1,11,22,777.8891125122526
AES,0,teacher_weight_sweep,ES,300.0,2,5,1,11,23,777.8891125122526
AES,0,teacher_weight_sweep,ES,300.0,2,6,0,12,24,778.2095034915765
AES,0,teacher_weight_sweep,ES,300.0,2,6,0,12,25,778.2095034915765
AES,0,teacher_weight_sweep,ES,300.0,2,6,1,13,26,775.2136184827289
AES,0,teacher_weight_sweep,ES,300.0,2,6,1,13,27,775.2136184827289
AES,0,teacher_weight_sweep,ES,300.0,2,7,0,14,28,777.2284785356412
AES,0,teacher_weight_sweep,ES,300.0,2,7,0,14,29,777.2284785356412
AES,0,teacher_weight_sweep,ES,300.0,2,7,1,15,30,776.1569827865097
AES,0,teacher_weight_sweep,ES,300.0,2,7,1,15,31,776.1569827865097
AES,0,teacher_weight_sweep,ES,300.0,3,0,0,0,0,784.9705689114919
AES,0,teacher_weight_sweep,ES,300.0,3,0,0,0,1,784.9705689114919
AES,0,teacher_weight_sweep,ES,300.0,3,0,1,1,2,785.8181587483846
AES,0,teacher_weight_sweep,ES,300.0,3,0,1,1,3,785.8181587483846
AES,0,teacher_weight_sweep,ES,300.0,3,1,0,2,4,785.8687861098796
AES,0,teacher_weight_sweep,ES,300.0,3,1,0,2,5,785.8687861098796
AES,0,teacher_weight_sweep,ES,300.0,3,1,1,3,6,784.5120548107151
AES,0,teacher_weight_sweep,ES,300.0,3,1,1,3,7,784.5120548107151
AES,0,teacher_weight_sweep,ES,300.0,3,2,0,4,8,780.5894083225056
AES,0,teacher_weight_sweep,ES,300.0,3,2,0,4,9,780.5894083225056
AES,0,teacher_weight_sweep,ES,300.0,3,2,1,5,10,788.3435451342039
AES,0,teacher_weight_sweep,ES,300.0,3,2,1,5,11,788.3435451342039
AES,0,teacher_weight_sweep,ES,300.0,3,3,0,6,12,779.4815454625821
AES,0,teacher_weight_sweep,ES,300.0,3,3,0,6,13,779.4815454625821
AES,0,teacher_weight_sweep,ES,300.0,3,3,1,7,14,791.2396191726683
AES,0,teacher_weight_sweep,ES,300.0,3,3,1,7,15,791.2396191726683
AES,0,teacher_weight_sweep,ES,300.0,3,4,0,8,16,784.4930640952374
AES,0,teacher_weight_sweep,ES,300.0,3,4,0,8,17,784.4930640952374
AES,0,teacher_weight_sweep,ES,300.0,3,4,1,9,18,781.3546206236028
AES,0,teacher_weight_sweep,ES,300.0,3,4,1,9,19,781.3546206236028
AES,0,teacher_weight_sweep,ES,300.0,3,5,0,10,20,787.6234204331092
AES,0,teacher_weight_sweep,ES,300.0,3,5,0,10,21,787.6234204331092
AES,0,teacher_weight_sweep,ES,300.0,3,5,1,11,22,785.5637837097746
AES,0,teacher_weight_sweep,ES,300.0,3,5,1,11,23,785.5637837097746
AES,0,teacher_weight_sweep,ES,300.0,3,6,0,12,24,786.2554192387278
AES,0,teacher_weight_sweep,ES,300.0,3,6,0,12,25,786.2554192387278
AES,0,teacher_weight_sweep,ES,300.0,3,6,1,13,26,781.2608604509794
AES,0,teacher_weight_sweep,ES,300.0,3,6,1,13,27,781.2608604509794
AES,0,teacher_weight_sweep,ES,300.0,3,7,0,14,28,784.4807752419425
AES,0,teacher_weight_sweep,ES,300.0,3,7,0,14,29,784.4807752419425
AES,0,teacher_weight_sweep,ES,300.0,3,7,1,15,30,782.6904114056317
AES,0,teacher_weight_sweep,ES,300.0,3,7,1,15,31,782.6904114056317
AES,0,teacher_weight_sweep,ES,300.0,4,0,0,0,0,792.3299675407428
AES,0,teacher_weight_sweep,ES,300.0,4,0,0,0,1,792.3299675407428
AES,0,teacher_weight_sweep,ES,300.0,4,0,1,1,2,793.7684366375353
AES,0,teacher_weight_sweep,ES,300.0,4,0,1,1,3,793.7684366375353
AES,0,teacher_weight_sweep,ES,300.0,4,1,0,2,4,793.8622557275456
AES,0,teacher_weight_sweep,ES,300.0,4,1,0,2,5,793.8622557275456
AES,0,teacher_weight_sweep,ES,300.0,4,1,1,3,6,791.8514167627744
AES,0,teacher_weight_sweep,ES,300.0,4,1,1,3,7,791.8514167627744
AES,0,teacher_weight_sweep,ES,300.0,4,2,0,4,8,786.81058102221
AES,0,teacher_weight_sweep,ES,300.0,4,2,0,4,9,786.81058102221
AES,0,teacher_weight_sweep,ES,300.0,4,2,1,5,10,796.976712370529
AES,0,teacher_weight_sweep,ES,300.0,4,2,1,5,11,796.976712370529
AES,0,teacher_weight_sweep,ES,300.0,4,3,0,6,12,785.1357426472737
AES,0,teacher_weight_sweep,ES,300.0,4,3,0,6,13,785.1357426472737
AES,0,teacher_weight_sweep,ES,300.0,4,3,1,7,14,800.9996922268531
AES,0,teacher_weight_sweep,ES,300.0,4,3,1,7,15,800.9996922268531
AES,0,teacher_weight_sweep,ES,300.0,4,4,0,8,16,791.9490529397979
AES,0,teacher_weight_sweep,ES,300.0,4,4,0,8,17,791.9490529397979
AES,0,teacher_weight_sweep,ES,300.0,4,4,1,9,18,787.7396076150496
AES,0,teacher_weight_sweep,ES,300.0,4,4,1,9,19,787.7396076150496
AES,0,teacher_weight_sweep,ES,300.0,4,5,0,10,20,796.0242616636352
AES,0,teacher_weight_sweep,ES,300.0,4,5,0,10,21,796.0242616636352
AES,0,teacher_weight_sweep,ES,300.0,4,5,1,11,22,793.5075659960683
AES,0,teacher_weight_sweep,ES,300.0,4,5,1,11,23,793.5075659960683
AES,0,teacher_weight_sweep,ES,300.0,4,6,0,12,24,794.3221550273815
AES,0,teacher_weight_sweep,ES,300.0,4,6,0,12,25,794.3221550273815
AES,0,teacher_weight_sweep,ES,300.0,4,6,1,13,26,787.599595905154
AES,0,teacher_weight_sweep,ES,300.0,4,6,1,13,27,787.599595905154
AES,0,teacher_weight_sweep,ES,300.0,4,7,0,14,28,791.7112803300516
AES,0,teacher_weight_sweep,ES,300.0,4,7,0,14,29,791.7112803300516
AES,0,teacher_weight_sweep,ES,300.0,4,7,1,15,30,789.5855553075776
AES,0,teacher_weight_sweep,ES,300.0,4,7,1,15,31,789.5855553075776
AES,0,teacher_weight_sweep,ES,300.0,5,0,0,0,0,799.7509531773434
AES,0,teacher_weight_sweep,ES,300.0,5,0,0,0,1,799.7509531773434
AES,0,teacher_weight_sweep,ES,300.0,5,0,1,1,2,801.8773421957902
AES,0,teacher_weight_sweep,ES,300.0,5,0,1,1,3,801.8773421957902
AES,0,teacher_weight_sweep,ES,300.0,5,1,0,2,4,801.8332510015384
AES,0,teacher_weight_sweep,ES,300.0,5,1,0,2,5,801.8332510015384
AES,0,teacher_weight_sweep,ES,300.0,5,1,1,3,6,799.2175268668236
AES,0,teacher_weight_sweep,ES,300.0,5,1,1,3,7,799.2175268668236
AES,0,teacher_weight_sweep,ES,300.0,5,2,0,4,8,793.00629167103
AES,0,teacher_weight_sweep,ES,300.0,5,2,0,4,9,793.00629167103
AES,0,teacher_weight_sweep,ES,300.0,5,2,1,5,10,805.8305876034174
AES,0,teacher_weight_sweep,ES,300.0,5,2,1,5,11,805.8305876034174
AES,0,teacher_weight_sweep,ES,300.0,5,3,0,6,12,790.7605584737865
AES,0,teacher_weight_sweep,ES,300.0,5,3,0,6,13,790.7605584737865
AES,0,teacher_weight_sweep,ES,300.0,5,3,1,7,14,811.4377312736453
AES,0,teacher_weight_sweep,ES,300.0,5,3,1,7,15,811.4377312736453
AES,0,teacher_weight_sweep,ES,300.0,5,4,0,8,16,799.6578615542387
AES,0,teacher_weight_sweep,ES,300.0,5,4,0,8,17,799.6578615542387
AES,0,teacher_weight_sweep,ES,300.0,5,4,1,9,18,794.1284553696473
AES,0,teacher_weight_sweep,ES,300.0,5,4,1,9,19,794.1284553696473
AES,0,teacher_weight_sweep,ES,300.0,5,5,0,10,20,804.927273695135
AES,0,teacher_weight_sweep,ES,300.0,5,5,0,10,21,804.927273695135
AES,0,teacher_weight_sweep,ES,300.0,5,5,1,11,22,801.5468282831226
AES,0,teacher_weight_sweep,ES,300.0,5,5,1,11,23,801.5468282831226
AES,0,teacher_weight_sweep,ES,300.0,5,6,0,12,24,802.5453855450967
AES,0,teacher_weight_sweep,ES,300.0,5,6,0,12,25,802.5453855450967
AES,0,teacher_weight_sweep,ES,300.0,5,6,1,13,26,793.8854156447237
AES,0,teacher_weight_sweep,ES,300.0,5,6,1,13,27,793.8854156447237
AES,0,teacher_weight_sweep,ES,300.0,5,7,0,14,28,799.2497519643808
AES,0,teacher_weight_sweep,ES,300.0,5,7,0,14,29,799.2497519643808
AES,0,teacher_weight_sweep,ES,300.0,5,7,1,15,30,796.4206992182658
AES,0,teacher_weight_sweep,ES,300.0,5,7,1,15,31,796.4206992182658
AES,0,teacher_weight_sweep,ES,600.0,0,0,0,0,0,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,0,0,0,1,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,0,1,1,2,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,0,1,1,3,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,1,0,2,4,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,1,0,2,5,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,1,1,3,6,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,1,1,3,7,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,2,0,4,8,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,2,0,4,9,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,2,1,5,10,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,2,1,5,11,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,3,0,6,12,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,3,0,6,13,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,3,1,7,14,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,3,1,7,15,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,4,0,8,16,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,4,0,8,17,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,4,1,9,18,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,4,1,9,19,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,5,0,10,20,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,5,0,10,21,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,5,1,11,22,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,5,1,11,23,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,6,0,12,24,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,6,0,12,25,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,6,1,13,26,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,6,1,13,27,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,7,0,14,28,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,7,0,14,29,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,7,1,15,30,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,0,7,1,15,31,763.7466297241599
AES,0,teacher_weight_sweep,ES,600.0,1,0,0,0,0,773.928494650627
AES,0,teacher_weight_sweep,ES,600.0,1,0,0,0,1,773.928494650627
AES,0,teacher_weight_sweep,ES,600.0,1,0,1,1,2,773.8152373809443
AES,0,teacher_weight_sweep,ES,600.0,1,0,1,1,3,773.8152373809443
AES,0,teacher_weight_sweep,ES,600.0,1,1,0,2,4,773.4553259914057
AES,0,teacher_weight_sweep,ES,600.0,1,1,0,2,5,773.4553259914057
AES,0,teacher_weight_sweep,ES,600.0,1,1,1,3,6,773.8343389547107
AES,0,teacher_weight_sweep,ES,600.0,1,1,1,3,7,773.8343389547107
AES,0,teacher_weight_sweep,ES,600.0,1,2,0,4,8,771.690278881071
AES,0,teacher_weight_sweep,ES,600.0,1,2,0,4,9,771.690278881071
AES,0,teacher_weight_sweep,ES,600.0,1,2,1,5,10,775.4241622183059
AES,0,teacher_weight_sweep,ES,600.0,1,2,1,5,11,775.4241622183059
