algorithm,experiment,condition,trial,rail,bit_index,bit_value,victor_purpura,van_rossum,l1_spike_count,l3_spike_count,noise_seed,noise_type,noise_rate_hz
DES,teaching_weight_sweep,teacher_assisted_then_off,5,3,1,1,89.89999999999999,7.1530281313983375,118,138,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,4,2,0,87.67000000000003,7.067503363716791,114,133,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,5,2,1,96.24,7.41110371829473,126,148,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,6,3,0,87.83999999999978,7.031166931636135,116,131,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,7,3,1,93.2699999999999,7.223308989940358,124,141,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,8,4,0,102.7699999999999,7.843229433760352,128,158,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,9,4,1,77.66000000000014,6.508292327039999,112,118,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,10,5,0,77.52999999999997,6.667897686475202,100,118,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,11,5,1,104.76999999999995,7.760730889026539,140,169,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,12,6,0,94.61999999999999,7.369433860271137,126,150,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,13,6,1,86.27000000000017,7.016515505454477,114,133,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,14,7,0,79.9000000000001,6.669619313717523,110,122,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,15,7,1,96.20000000000009,7.3590621986930165,130,151,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,0,0,0,89.97999999999995,7.1350201136533675,116,135,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,1,0,1,95.39999999999974,7.400269605126448,124,146,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,2,1,0,94.85999999999997,7.3730062068041695,122,146,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,3,1,1,89.80999999999989,7.167451843529459,118,138,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,4,2,0,87.5200000000001,7.070538050758527,114,133,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,5,2,1,96.30000000000001,7.4181877827652665,126,148,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,6,3,0,87.78999999999982,7.039999399125573,116,131,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,7,3,1,94.41999999999999,7.30086950856801,124,142,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,8,4,0,101.64999999999993,7.849561799795414,128,159,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,9,4,1,77.37000000000009,6.491086466983134,112,118,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,10,5,0,78.57000000000005,6.749786501118409,100,119,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,11,5,1,106.09000000000019,7.8486564021474665,140,170,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,12,6,0,94.1299999999999,7.329539428066393,126,150,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,13,6,1,86.12000000000005,7.0166704261504735,114,133,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,14,7,0,81.96999999999998,6.797473229667712,110,124,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,5,15,7,1,98.85000000000004,7.521181639387814,130,155,130788549,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,0,0,0,78.50999999999985,6.4885020842548435,116,121,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,1,0,1,85.76000000000018,6.795787026560367,124,133,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,2,1,0,82.55000000000007,6.69216495802795,122,131,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,3,1,1,79.53999999999994,6.5356500531345345,118,126,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,4,2,0,81.55000000000013,6.6770553135314925,114,124,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,5,2,1,87.10000000000015,6.904869798243886,126,137,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,6,3,0,82.37999999999985,6.678025941552088,116,123,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,7,3,1,84.48000000000005,6.727761223794402,124,129,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,8,4,0,87.61000000000017,6.953394009701071,128,139,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,9,4,1,76.05000000000025,6.363093625597413,112,116,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,10,5,0,67.01999999999985,6.0132576164553955,100,106,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,11,5,1,92.64999999999988,7.15943726512282,140,155,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,12,6,0,82.90999999999995,6.687450760515392,126,135,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,13,6,1,79.31000000000016,6.601203727123105,114,124,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,14,7,0,73.15000000000003,6.230646416042144,110,113,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,15,7,1,91.68999999999998,7.131148506057864,130,146,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,0,0,0,81.16999999999996,6.657624114478412,116,124,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,1,0,1,86.59000000000005,6.905905382791514,124,135,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,2,1,0,87.44999999999989,7.0378495965840075,122,136,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,3,1,1,84.1999999999997,6.848016076137794,118,131,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,4,2,0,81.03000000000016,6.685079553486691,114,124,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,5,2,1,87.25000000000013,6.949675553392129,126,138,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,6,3,0,83.68999999999996,6.7820213600879855,116,125,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,7,3,1,85.67000000000007,6.800789149265772,124,131,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,8,4,0,98.14999999999974,7.484602968597295,128,152,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,9,4,1,76.68000000000008,6.43291352809576,112,116,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,10,5,0,67.82999999999997,6.0705811326754215,100,107,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,11,5,1,93.5099999999999,7.204992847662828,140,156,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,12,6,0,85.76,6.826224083638389,126,138,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,13,6,1,79.72000000000024,6.651594496131214,114,125,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,14,7,0,75.51000000000016,6.378388378029331,110,116,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,15,7,1,98.26000000000013,7.438548997027679,130,154,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,0,0,0,84.19999999999996,6.8387581201729475,116,128,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,1,0,1,93.48999999999974,7.263742303633537,124,144,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,2,1,0,90.2099999999997,7.162419546717937,122,140,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,3,1,1,90.67999999999985,7.173244215216314,118,139,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,4,2,0,84.79999999999991,6.916239571288184,114,129,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,5,2,1,94.48000000000017,7.290115826397052,126,147,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,6,3,0,87.92999999999968,7.005465359046927,116,131,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,7,3,1,85.95000000000019,6.864024746039191,124,132,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,8,4,0,98.12999999999985,7.5351815181237,128,152,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,9,4,1,77.7500000000003,6.488233554647963,112,118,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,10,5,0,76.25999999999989,6.5633223596426875,100,117,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,11,5,1,100.51000000000006,7.51223189690113,140,165,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,12,6,0,89.94000000000007,7.093021758720439,126,142,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,13,6,1,85.47000000000016,6.951845631151854,114,132,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,14,7,0,76.01000000000003,6.442228105161975,110,117,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,15,7,1,100.03000000000006,7.5860066853116335,130,156,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,0,0,0,89.78000000000016,7.147425433301438,116,135,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,1,0,1,96.00999999999983,7.422362790169008,124,146,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,2,1,0,94.16999999999987,7.335270912774454,122,145,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,3,1,1,90.98999999999982,7.213845109612205,118,139,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,4,2,0,87.09999999999978,7.007861320408795,114,132,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,5,2,1,96.35000000000007,7.441606652852145,126,149,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,6,3,0,89.26999999999978,7.1410875617357075,116,132,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,7,3,1,94.27000000000018,7.255070270401403,124,142,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,8,4,0,103.35999999999999,7.8697788782584,128,159,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,9,4,1,77.82000000000025,6.502291920310307,112,118,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,10,5,0,77.79000000000002,6.682784527332804,100,118,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,11,5,1,104.57999999999996,7.727044961075374,140,168,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,12,6,0,95.6599999999999,7.385503749230678,126,150,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,13,6,1,85.6100000000001,6.974480432825055,114,132,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,14,7,0,78.81000000000006,6.59784896812482,110,121,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,15,7,1,100.93999999999987,7.674134693649046,130,157,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,0,0,0,90.89000000000009,7.217169685583303,116,136,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,1,0,1,96.06999999999988,7.434078836899139,124,146,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,2,1,0,95.13000000000008,7.396354138849325,122,146,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,3,1,1,91.01999999999997,7.2221002197846005,118,139,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,4,2,0,86.91999999999996,6.995875041688451,114,132,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,5,2,1,95.91000000000001,7.430087063796165,126,149,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,6,3,0,89.05999999999986,7.137897168127962,116,132,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,7,3,1,94.43000000000019,7.279860289306793,124,142,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,8,4,0,102.04000000000016,7.899760628208025,128,160,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,9,4,1,77.57000000000022,6.480065561292815,112,118,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,10,5,0,77.96000000000002,6.700209735604162,100,118,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,11,5,1,106.35999999999996,7.838477912901656,140,170,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,12,6,0,95.65999999999998,7.392312450019986,126,150,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,13,6,1,85.63000000000005,6.979207442073799,114,132,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,14,7,0,80.46999999999994,6.7016455635729555,110,123,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,6,15,7,1,101.15999999999998,7.675377169701056,130,158,841358066,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,0,0,0,78.92999999999994,6.505197058910012,116,122,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,1,0,1,85.30000000000004,6.787646307458202,124,133,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,2,1,0,83.11999999999993,6.722056445473768,122,131,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,3,1,1,80.81999999999981,6.623534913033101,118,127,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,4,2,0,78.66,6.55758986966657,114,122,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,5,2,1,85.29000000000016,6.778550346757006,126,135,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,6,3,0,83.07999999999988,6.735984629649248,116,124,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,7,3,1,85.47,6.7797181515230225,124,130,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,8,4,0,87.97000000000004,6.94260613424093,128,140,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,9,4,1,77.08000000000017,6.438188580567322,112,117,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,10,5,0,67.70000000000006,6.054872926110182,100,107,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,11,5,1,92.42999999999992,7.130692993355395,140,155,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,12,6,0,84.02000000000014,6.7593343739311305,126,135,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,13,6,1,80.25000000000023,6.6565110594792625,114,125,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,14,7,0,73.9400000000001,6.29941175342035,110,114,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,15,7,1,93.14000000000004,7.196121020610645,130,147,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,0,0,0,79.67000000000014,6.564454907268008,116,123,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,1,0,1,85.60000000000016,6.847280706595947,124,134,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,2,1,0,84.64999999999999,6.84280589532652,122,133,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,3,1,1,84.27000000000018,6.856432313796555,118,131,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,4,2,0,80.18000000000025,6.685383594482197,114,124,397249265,poisson_excitatory,10.0
DES,teaching_weight_sweep,teacher_assisted_then_off,7,5,2,1,86.68999999999988,6.889450731890491,126,137,397249265,poisson_excitatory,10.0
